2, 1.414213562373095048801688724220
3, 1.035276180410083049395595350499
4, 1.000000000000000000000000000000
5, 0.707106781186547524400844362106
6, 0.600925212577331548853203544579
7, 0.535898384862245412945107316990
8, 0.517638090205041524697797675248
9, 0.500000000000000000000000000000
10, 0.421279543983903432768821760651
11, 0.398207310236844165221512929748
12, 0.388730126323020031391610191835
13, 0.366096007696425085295389370603
14, 0.348915260374018877918854409001
15, 0.341081377402108877637121191351
16, 0.333333333333333333333333333333
17, 0.306153985300332915214516914060
18, 0.300462606288665774426601772290
19, 0.289541991994981660261698764510
20, 0.286611652351681559449894454738
21, 0.271812255359307094464880424465
22, 0.267958401550716769338023770983
23, 0.258819045102520762348898837623
24, 0.254333095030249817754744760430
25, 0.250000000000000000000000000000
26, 0.238734757241216609476898102079
27, 0.235849528301415095283016509441
28, 0.230535493642667484673265824903
29, 0.226882900744209089183505212940
30, 0.224502964531088275573348086075
31, 0.217547291619124453229498484723
32, 0.213174562589876532673591443375
33, 0.211328384143263135492079924874
34, 0.205604646759568224693193969093
35, 0.202763600863227048777929545752
36, 0.199999999999999999999999999999
37, 0.196429184629568997838626302563
38, 0.195342304126905900273112801034
39, 0.194365063161510015695805095917
40, 0.188175522018315453787532891211
41, 0.186099511848124556123865658326
42, 0.184277072117098926478785467480
43, 0.180191135457425956798065671242
44, 0.178639245671200889655388983438
45, 0.175716314175589846017156317742
46, 0.174459360872413203234903861303
47, 0.171270563822987220137903144198
48, 0.169405429370288096853431066357
49, 0.167386076868325407948667740525
50, 0.166526577343550707602077799845
51, 0.165618374312594797328771838599
52, 0.165386237969640529862292226678
53, 0.162648077424770238765761023446
54, 0.159139516307189745750491914974
55, 0.157555747529721900779385929687
56, 0.156156500462147178018025515379
57, 0.154747406943575157196228417845
58, 0.152692531391223377922003488298
59, 0.151562950613614202473276994897
60, 0.149505654048667538884669306100
61, 0.148544126695183636847514175878
62, 0.147452679809765301918531485005
63, 0.146819313688053305488424768329
64, 0.145367754451708300975695503458
65, 0.144699014780805622215620325416
66, 0.143804230807975809694486872230
67, 0.143085575882510689050859607248
68, 0.142909593912008257586957737282
69, 0.139948181880639374117066567102
70, 0.137906776651089576180187528642
71, 0.136612997248029233193793849709
72, 0.135849927909272737389808677495
73, 0.134728725876973755094131088759
74, 0.133998672690424785486208280519
75, 0.132488813742117320487412003690
76, 0.131730037632150119187637713077
77, 0.130844544210365598221438004804
78, 0.130460772895210245048599607141
79, 0.129965202740904406115442669788
80, 0.129613385494103716195210421865
81, 0.128336855973876344193090313501
82, 0.127426911811749595536595821292
83, 0.126454353160855578690844392901
84, 0.125762702259446401490027569974
85, 0.125315548583687296382049571363
86, 0.125044156494747378054229049817
87, 0.122826583176275233296982422389
88, 0.122099298194286293682894289303
89, 0.120943129627674435260681788144
90, 0.120448049479875240508744907405
91, 0.119812602206749063475830637822
92, 0.119362266624787666942569106888
93, 0.118384170617275808035564716014
94, 0.118056384765521590764646103636
95, 0.117119642119436392986518895311
96, 0.116757999099766426161703680387
97, 0.116357483968876788965964658911
98, 0.116153614606866964947161412450
99, 0.116018134843035411576847053430
100, 0.114581352161702399226953857051